出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,Category
115/08/17,110/9,1442,名軒,建材營造,220093,243501,324999,-9.613102204919077,-32.27886855036477,3205239,1826017,75.53171739364967,本年累計認收314戶，去年累計認收235戶，故兩期差異大。,上市
115/08/17,110/9,1443,立益物流,其他,86556,71794,55232,20.56160681951138,56.71349942062572,537151,409138,31.288465016693635,營收大幅增加主要為子公司集松實業接單比去年增加所致,上市
115/08/17,110/9,1444,力麗,紡織纖維,965384,1017562,652937,-5.127746515691428,47.85254932711732,7868803,6062417,29.79646566707635,-,上市
115/08/17,110/9,1445,大宇,紡織纖維,114512,102038,70496,12.224857406064409,62.43758511121198,884068,687107,28.665258831593917,訂單增加營業額成長,上市
115/08/17,110/9,1446,宏和,紡織纖維,10204,15769,44365,-35.290760352590524,-76.99988729854616,152742,392398,-61.07472515150434,因永和合建案已銷售完畢,上市
115/08/17,110/9,1447,力鵬,紡織纖維,1561857,1980684,1972834,-21.1455739532404,-20.831808454233855,17596337,8505125,106.89098631707353,本年累計增加係因子公司貿易營收增加,上市
115/08/17,110/9,1449,佳和,紡織纖維,258758,191301,109559,35.26223072540133,136.18141823127266,2148040,1353006,58.76056721108406,訂單增加,上市
115/08/17,110/9,1451,年興,紡織纖維,753483,815573,741504,-7.613052418361079,1.615500388399793,5919311,5029292,17.69670561979698,-,上市
115/08/17,110/9,1452,宏益,紡織纖維,162067,171621,116783,-5.566917801434556,38.776191740236165,1505093,826847,82.02799308699191,去年同期受新冠肺炎疫情影響，營收大幅減少。,上市
115/08/17,110/9,1453,大將,建材營造,38,38,252,0.0,-84.92063492063492,16286,219129,-92.5678481624979,"本年營收較去年減少,係因去年出售營建土地及待售房地金額較大所致",上市
115/08/17,110/9,1454,台富,紡織纖維,114653,128509,92735,-10.782124209199356,23.635089232760016,1180132,877527,34.483839243692785,-,上市
115/08/17,110/9,1455,集盛,紡織纖維,995373,987059,729968,0.8423002069785089,36.35844310983495,8097353,5397511,50.02012964864731,因受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,上市
